actual,predicted,correct,timestamp,model_used
M,M,True,1747423422.427184,model2
M,M,True,1747423422.5762267,model2
M,M,True,1747423422.7252922,model2
M,M,True,1747423422.912396,model2
M,M,True,1747423423.0631375,model2
M,M,True,1747423423.20877,model2
M,M,True,1747423423.35786,model2
M,M,True,1747423423.5028265,model2
M,M,True,1747423423.6514344,model2
M,M,True,1747423423.796133,model2
M,M,True,1747423423.9426994,model2
M,M,True,1747423424.089753,model2
M,M,True,1747423424.2342057,model2
M,M,True,1747423424.3784957,model2
M,M,True,1747423424.5255253,model2
M,M,True,1747423424.6711392,model2
M,M,True,1747423424.8138077,model2
M,M,True,1747423424.9610703,model2
M,M,True,1747423425.115947,model2
M,M,True,1747423425.263141,model2
M,M,True,1747423425.4133835,model2
M,M,True,1747423425.5597737,model2
M,M,True,1747423425.7061589,model2
M,A,False,1747423425.8477833,model1
M,M,True,1747423425.9914103,model2
M,M,True,1747423426.1388211,model2
M,A,False,1747423426.281472,model1
M,A,False,1747423426.424242,model1
M,A,False,1747423426.5723403,model1
M,A,False,1747423426.7192616,model1
M,M,True,1747423426.862069,model2
M,M,True,1747423427.003541,model2
M,M,True,1747423427.157475,model2
M,M,True,1747423427.3041239,model2
M,M,True,1747423427.4479883,model2
M,A,False,1747423427.598169,model1
M,A,False,1747423427.7477446,model1
M,A,False,1747423427.8963335,model1
M,A,False,1747423428.040064,model1
M,A,False,1747423428.1844623,model1
M,A,False,1747423428.331319,model1
M,A,False,1747423428.4760218,model1
M,A,False,1747423428.6208017,model1
M,A,False,1747423428.764519,model1
M,A,False,1747423428.9097357,model1
M,A,False,1747423429.0570753,model1
M,A,False,1747423429.206931,model1
M,A,False,1747423429.3540554,model1
M,A,False,1747423429.5116482,model1
M,A,False,1747423429.6595814,model1
M,A,False,1747423429.804357,model1
M,M,True,1747423429.9487972,model2
M,M,True,1747423430.0968874,model2
M,A,False,1747423430.2462487,model1
M,M,True,1747423430.3921688,model2
M,M,True,1747423430.5395174,model2
M,M,True,1747423430.685571,model2
M,M,True,1747423430.8347788,model2
M,M,True,1747423430.9789157,model2
M,M,True,1747423431.1231396,model2
M,M,True,1747423431.2685578,model2
M,M,True,1747423431.4187906,model2
M,M,True,1747423431.5634818,model2
N,A,False,1747423436.5405993,model1
N,M,False,1747423445.186466,model2
N,M,False,1747423445.336746,model2
N,M,False,1747423445.4830272,model2
N,A,False,1747423445.6444566,model1
N,A,False,1747423445.8470695,model1
N,A,False,1747423445.999303,model1
N,A,False,1747423446.1484935,model1
N,A,False,1747423446.2941623,model1
N,A,False,1747423446.439615,model1
N,A,False,1747423446.5857146,model1
N,A,False,1747423446.7329319,model1
N,A,False,1747423446.881487,model1
N,A,False,1747423447.029487,model1
N,A,False,1747423447.1942518,model1
N,A,False,1747423447.3406434,model1
N,A,False,1747423447.4848661,model1
N,A,False,1747423447.6336489,model1
N,A,False,1747423447.7895315,model1
N,A,False,1747423447.9323976,model1
N,A,False,1747423448.0801158,model1
N,A,False,1747423448.225329,model1
N,A,False,1747423448.378068,model1
N,A,False,1747423448.5256517,model1
N,A,False,1747423448.6709547,model1
N,A,False,1747423448.8190522,model1
N,A,False,1747423448.964635,model1
N,A,False,1747423449.1104338,model1
N,A,False,1747423449.2596455,model1
N,A,False,1747423449.4270494,model1
N,A,False,1747423449.5777829,model1
N,A,False,1747423449.724857,model1
N,A,False,1747423449.868466,model1
N,A,False,1747423450.0174584,model1
N,A,False,1747423450.1639423,model1
N,A,False,1747423450.308306,model1
N,A,False,1747423450.453481,model1
N,A,False,1747423450.5992103,model1
N,A,False,1747423450.7449417,model1
N,A,False,1747423450.8920176,model1
N,A,False,1747423451.0349896,model1
N,A,False,1747423451.1798193,model1
N,N,True,1747423451.3234823,model2
N,M,False,1747423452.871492,model2
N,M,False,1747423453.084832,model2
N,M,False,1747423453.2357044,model2
N,M,False,1747423453.3808208,model2
N,M,False,1747423453.527605,model2
N,M,False,1747423453.6754255,model2
N,M,False,1747423453.8411782,model2
N,A,False,1747423453.98883,model1
N,A,False,1747423454.1381176,model1
N,A,False,1747423454.28814,model1
N,A,False,1747423454.434317,model1
N,A,False,1747423454.5798774,model1
N,A,False,1747423454.7268097,model1
N,N,True,1747423454.8706937,model2
N,A,False,1747423455.01616,model1
N,A,False,1747423455.1592455,model1
N,A,False,1747423455.307168,model1
N,A,False,1747423455.4528756,model1
N,A,False,1747423455.607148,model1
N,A,False,1747423455.7550535,model1
N,M,False,1747423455.9019225,model2
N,M,False,1747423456.0484085,model2
N,M,False,1747423456.1942213,model2
N,A,False,1747423456.3949616,model1
N,A,False,1747423456.5443947,model1
N,N,True,1747423456.6904984,model2
N,N,True,1747423456.8363626,model2
N,N,True,1747423456.9808135,model2
N,A,False,1747423457.1296015,model1
N,A,False,1747423457.2745433,model1
N,A,False,1747423457.418579,model1
N,A,False,1747423457.564154,model1
N,A,False,1747423457.7077382,model1
N,A,False,1747423457.8606176,model1
N,A,False,1747423458.0090947,model1
N,N,True,1747423458.163039,model2
N,A,False,1747423458.3066792,model1
N,N,True,1747423458.4508655,model2
N,N,True,1747423458.5949082,model2
N,N,True,1747423458.7387393,model2
N,A,False,1747423458.8852873,model1
N,N,True,1747423459.035297,model2
N,N,True,1747423459.1866584,model2
N,N,True,1747423459.3311312,model2
N,N,True,1747423459.4753022,model2
N,N,True,1747423459.617048,model2
N,N,True,1747423459.7791607,model2
N,N,True,1747423459.9242918,model2
N,N,True,1747423460.0683355,model2
N,N,True,1747423460.2185316,model2
N,N,True,1747423460.362453,model2
N,N,True,1747423460.5067933,model2
N,N,True,1747423460.6550682,model2
N,N,True,1747423460.7995389,model2
N,N,True,1747423460.9429114,model2
N,N,True,1747423461.0931964,model2
N,N,True,1747423461.2421756,model2
N,N,True,1747423461.3893127,model2
N,N,True,1747423461.5335052,model2
N,N,True,1747423461.6785738,model2
N,N,True,1747423461.8236065,model2
N,N,True,1747423461.971402,model2
N,M,False,1747423462.123642,model2
N,M,False,1747423462.2665033,model2
N,N,True,1747423462.4165242,model2
N,N,True,1747423462.5622625,model2
N,M,False,1747423462.708555,model2
N,M,False,1747423462.8518434,model2
N,N,True,1747423463.0011294,model2
N,M,False,1747423463.1482372,model2
N,N,True,1747423463.2984097,model2
N,N,True,1747423463.447446,model2
N,N,True,1747423463.5939662,model2
N,N,True,1747423463.7451763,model2
N,N,True,1747423463.8931594,model2
N,N,True,1747423464.0424883,model2
N,N,True,1747423464.1872914,model2
N,N,True,1747423464.3320873,model2
N,A,False,1747423464.4815814,model1
N,A,False,1747423464.6341352,model1
N,A,False,1747423464.7774851,model1
N,A,False,1747423464.9251287,model1
N,A,False,1747423465.076281,model1
N,A,False,1747423465.2224345,model1
N,A,False,1747423465.370535,model1
N,A,False,1747423465.515713,model1
N,A,False,1747423465.6593897,model1
N,A,False,1747423465.8087423,model1
N,A,False,1747423465.9587579,model1
N,A,False,1747423466.114791,model1
N,A,False,1747423466.2619057,model1
N,A,False,1747423466.4085083,model1
N,A,False,1747423466.555801,model1
N,A,False,1747423466.6995108,model1
N,A,False,1747423466.8509629,model1
N,A,False,1747423466.9927022,model1
N,A,False,1747423467.1454532,model1
N,A,False,1747423467.291244,model1
N,A,False,1747423467.4416523,model1
N,A,False,1747423467.5844371,model1
N,A,False,1747423467.7284148,model1
N,A,False,1747423467.8731873,model1
N,A,False,1747423468.0148642,model1
N,A,False,1747423468.1624093,model1
N,N,True,1747423468.3073199,model2
N,A,False,1747423468.456509,model1
N,A,False,1747423468.612581,model1
N,A,False,1747423468.7611837,model1
N,A,False,1747423468.9072292,model1
N,A,False,1747423469.0510294,model1
N,A,False,1747423469.194892,model1
N,A,False,1747423469.3392496,model1
N,A,False,1747423469.4981663,model1
N,N,True,1747423469.6438577,model2
N,A,False,1747423469.7878432,model1
N,A,False,1747423469.9345772,model1
N,A,False,1747423470.079406,model1
N,N,True,1747423470.2292988,model2
N,A,False,1747423470.3770113,model1
N,N,True,1747423470.519742,model2
N,A,False,1747423470.6660998,model1
N,A,False,1747423470.8145206,model1
N,A,False,1747423470.964195,model1
N,A,False,1747423471.1128395,model1
N,A,False,1747423471.2576857,model1
N,A,False,1747423471.4028072,model1
N,A,False,1747423471.5470521,model1
N,A,False,1747423471.6929307,model1
N,A,False,1747423471.841802,model1
N,N,True,1747423471.9993052,model2
N,N,True,1747423472.1417365,model2
N,N,True,1747423472.2859125,model2
N,A,False,1747423472.4299939,model1
N,A,False,1747423472.573568,model1
N,A,False,1747423472.722786,model1
N,A,False,1747423472.8715844,model1
N,A,False,1747423473.0184999,model1
N,N,True,1747423473.1623936,model2
N,N,True,1747423473.3172321,model2
N,N,True,1747423473.4646337,model2
N,A,False,1747423473.608365,model1
N,A,False,1747423473.757796,model1
N,A,False,1747423473.9099808,model1
N,A,False,1747423474.0597785,model1
N,N,True,1747423474.2044408,model2
N,N,True,1747423474.3511891,model2
N,A,False,1747423474.5035605,model1
N,A,False,1747423474.6455503,model1
N,A,False,1747423474.785884,model1
N,A,False,1747423474.9284675,model1
N,A,False,1747423475.0744762,model1
N,A,False,1747423475.2183201,model1
N,A,False,1747423475.3672755,model1
N,A,False,1747423475.5133734,model1
N,A,False,1747423475.6618128,model1
N,A,False,1747423475.8072832,model1
N,A,False,1747423475.9508605,model1
N,A,False,1747423476.099178,model1
N,N,True,1747423476.248463,model2
N,N,True,1747423476.3938243,model2
N,N,True,1747423476.535631,model2
N,N,True,1747423476.678657,model2
N,N,True,1747423476.824254,model2
N,N,True,1747423476.987585,model2
N,N,True,1747423477.137524,model2
N,N,True,1747423477.3337858,model2
N,N,True,1747423477.4733443,model2
N,N,True,1747423477.616715,model2
N,N,True,1747423477.7612143,model2
N,N,True,1747423477.9025152,model2
N,N,True,1747423478.0530298,model2
N,N,True,1747423478.2013314,model2
N,M,False,1747423478.350376,model2
N,N,True,1747423478.4969785,model2
N,M,False,1747423478.644421,model2
N,M,False,1747423478.7886899,model2
N,N,True,1747423478.9376736,model2
N,N,True,1747423479.1028948,model2
N,N,True,1747423479.2520869,model2
N,N,True,1747423479.4088645,model2
N,N,True,1747423479.5547664,model2
N,N,True,1747423479.7033174,model2
N,A,False,1747423479.8476195,model1
N,A,False,1747423479.9947097,model1
N,A,False,1747423480.13909,model1
N,A,False,1747423480.2854588,model1
N,A,False,1747423480.447344,model1
N,A,False,1747423480.6030965,model1
N,A,False,1747423480.747866,model1
N,M,False,1747423480.8962235,model2
O,M,False,1747423492.2591827,model2
O,Y,False,1747423492.4534428,model2
O,C,False,1747423492.6018305,model1
O,A,False,1747423492.755225,model1
O,A,False,1747423492.897226,model1
O,A,False,1747423493.0490122,model1
O,A,False,1747423493.1963172,model1
O,A,False,1747423493.343329,model1
O,A,False,1747423493.4855845,model1
O,A,False,1747423493.6307683,model1
O,A,False,1747423493.7756956,model1
O,A,False,1747423493.92386,model1
O,A,False,1747423494.0707293,model1
O,A,False,1747423494.2174275,model1
O,A,False,1747423494.358132,model1
O,A,False,1747423494.5047915,model1
O,A,False,1747423494.652373,model1
O,A,False,1747423494.8338618,model1
O,A,False,1747423494.991147,model1
O,A,False,1747423495.1424346,model1
O,A,False,1747423495.2899213,model1
O,A,False,1747423495.4384084,model1
O,A,False,1747423495.585991,model1
O,A,False,1747423495.7343645,model1
O,A,False,1747423495.8795428,model1
O,A,False,1747423496.0274115,model1
O,A,False,1747423496.1744406,model1
O,A,False,1747423496.3217363,model1
O,A,False,1747423496.4693947,model1
O,A,False,1747423496.613882,model1
O,A,False,1747423496.7583294,model1
O,I,False,1747423496.9052498,model1
O,I,False,1747423497.0559838,model1
O,I,False,1747423497.2034483,model1
O,A,False,1747423497.368929,model1
O,A,False,1747423497.5140333,model1
O,A,False,1747423497.6623418,model1
O,A,False,1747423497.803707,model1
O,A,False,1747423497.943835,model1
O,Y,False,1747423498.0900662,model2
O,Y,False,1747423498.2311947,model2
O,Y,False,1747423498.3772624,model2
O,Y,False,1747423498.521151,model2
O,Y,False,1747423498.670857,model2
O,S,False,1747423498.8151362,model2
O,S,False,1747423498.9610453,model2
O,E,False,1747423499.1042933,model1
O,E,False,1747423499.2505512,model1
O,L,False,1747423499.3967972,model1
O,L,False,1747423499.5443668,model1
O,E,False,1747423499.7114756,model1
O,A,False,1747423499.905983,model1
O,A,False,1747423500.1100204,model1
O,H,False,1747423500.2596393,model1
O,A,False,1747423500.4094894,model1
O,A,False,1747423500.5564003,model1
O,A,False,1747423500.7013173,model1
O,A,False,1747423500.8473501,model1
O,A,False,1747423500.9904196,model1
O,A,False,1747423501.1391861,model1
O,A,False,1747423501.2876558,model1
O,A,False,1747423501.4342186,model1
O,A,False,1747423501.5816767,model1
O,A,False,1747423501.7283847,model1
O,A,False,1747423501.875008,model1
O,A,False,1747423502.0206966,model1
O,A,False,1747423502.1784968,model1
O,A,False,1747423502.3695612,model1
O,M,False,1747423503.6897645,model2
O,M,False,1747423503.8338764,model2
O,M,False,1747423503.979311,model2
O,M,False,1747423504.12509,model2
O,M,False,1747423504.2745054,model2
O,M,False,1747423504.4279697,model2
O,M,False,1747423504.6904023,model2
O,C,False,1747423504.836663,model1
O,M,False,1747423504.9843442,model2
O,M,False,1747423505.147968,model2
O,M,False,1747423505.298035,model2
O,M,False,1747423505.4431074,model2
O,M,False,1747423505.5899692,model2
O,M,False,1747423505.7345705,model2
O,M,False,1747423505.9016306,model2
O,M,False,1747423506.0527015,model2
O,M,False,1747423506.1972835,model2
O,M,False,1747423506.344883,model2
O,M,False,1747423514.4073431,model2
O,M,False,1747423514.6019835,model2
O,M,False,1747423514.7612414,model2
O,M,False,1747423514.9123743,model2
O,M,False,1747423515.0579937,model2
O,M,False,1747423515.2020273,model2
O,M,False,1747423515.3479784,model2
O,M,False,1747423515.4955802,model2
O,M,False,1747423515.6477592,model2
O,M,False,1747423515.798255,model2
O,M,False,1747423515.9520068,model2
O,M,False,1747423516.0988677,model2
O,M,False,1747423516.2491853,model2
O,M,False,1747423516.4179225,model2
O,M,False,1747423516.5820928,model2
O,M,False,1747423516.7301242,model2
O,M,False,1747423516.8734102,model2
O,M,False,1747423517.0228918,model2
O,M,False,1747423517.182036,model2
O,M,False,1747423517.3281753,model2
O,M,False,1747423517.4742384,model2
O,M,False,1747423517.6186583,model2
O,M,False,1747423517.7642722,model2
O,M,False,1747423517.9052744,model2
O,M,False,1747423518.052522,model2
O,M,False,1747423518.1970391,model2
O,M,False,1747423518.343915,model2
O,M,False,1747423518.4872189,model2
O,M,False,1747423518.638301,model2
O,M,False,1747423518.8055124,model2
O,M,False,1747423518.951164,model2
O,M,False,1747423519.0954642,model2
O,M,False,1747423543.4287379,model2
O,M,False,1747423543.6873944,model2
O,M,False,1747423543.9127326,model2
O,M,False,1747423544.1115313,model2
O,A,False,1747423544.3172174,model1
O,M,False,1747423544.5225677,model2
O,A,False,1747423544.7187643,model1
O,A,False,1747423544.9248512,model1
O,X,False,1747423545.1258345,model2
O,A,False,1747423545.3417683,model1
O,A,False,1747423545.5720708,model1
O,A,False,1747423545.76831,model1
O,A,False,1747423545.9917924,model1
O,A,False,1747423546.1910825,model1
O,M,False,1747423546.4114144,model2
O,M,False,1747423546.6080883,model2
O,A,False,1747423719.889024,model1
O,D,False,1747423720.0845993,model1
O,O,True,1747423720.2302902,model2
O,O,True,1747423720.3756351,model2
O,O,True,1747423720.5192246,model2
O,O,True,1747423720.6653895,model2
O,O,True,1747423720.8114216,model2
O,O,True,1747423720.9599738,model2
O,O,True,1747423721.1108723,model2
O,O,True,1747423721.2602687,model2
O,O,True,1747423721.407347,model2
O,O,True,1747423721.5524855,model2
O,O,True,1747423721.6996422,model2
O,O,True,1747423721.8474178,model2
O,O,True,1747423721.998076,model2
O,O,True,1747423722.1565452,model2
O,O,True,1747423722.306131,model2
O,O,True,1747423722.450847,model2
O,O,True,1747423722.596159,model2
O,O,True,1747423722.7411072,model2
O,O,True,1747423722.8893197,model2
O,O,True,1747423723.039713,model2
O,O,True,1747423723.1870503,model2
O,O,True,1747423723.3346462,model2
O,O,True,1747423723.483435,model2
O,O,True,1747423723.632594,model2
O,O,True,1747423723.7828674,model2
O,O,True,1747423723.9306986,model2
O,O,True,1747423724.0978239,model2
O,O,True,1747423724.2420528,model2
O,O,True,1747423724.3858116,model2
O,O,True,1747423724.5286632,model2
O,O,True,1747423724.673697,model2
O,O,True,1747423724.8222094,model2
O,O,True,1747423724.967061,model2
O,O,True,1747423725.1127872,model2
O,O,True,1747423725.2608237,model2
O,O,True,1747423725.407378,model2
O,O,True,1747423725.555906,model2
O,O,True,1747423725.7006319,model2
O,O,True,1747423725.847303,model2
O,O,True,1747423725.999126,model2
O,O,True,1747423726.1473436,model2
O,O,True,1747423726.2949562,model2
O,O,True,1747423726.4409645,model2
O,O,True,1747423726.5995991,model2
O,O,True,1747423726.747619,model2
O,O,True,1747423726.8921187,model2
O,O,True,1747423727.040092,model2
O,O,True,1747423727.1872814,model2
O,O,True,1747423727.335558,model2
O,O,True,1747423727.483674,model2
O,O,True,1747423727.6291943,model2
O,O,True,1747423727.7756162,model2
O,O,True,1747423727.9241285,model2
O,O,True,1747423728.0723937,model2
O,O,True,1747423728.2175264,model2
O,O,True,1747423728.3712351,model2
O,O,True,1747423728.5180178,model2
O,O,True,1747423728.6656044,model2
O,O,True,1747423728.8100708,model2
O,O,True,1747423728.9626293,model2
O,O,True,1747423729.1155164,model2
O,O,True,1747423729.2655694,model2
O,O,True,1747423729.416134,model2
O,O,True,1747423729.565955,model2
O,O,True,1747423729.7133489,model2
O,O,True,1747423729.8609974,model2
O,O,True,1747423730.0057607,model2
O,O,True,1747423730.1467295,model2
O,O,True,1747423730.2940457,model2
O,O,True,1747423730.4347618,model2
O,O,True,1747423730.5811715,model2
O,O,True,1747423730.7300956,model2
O,O,True,1747423730.8819532,model2
O,O,True,1747423731.028034,model2
O,O,True,1747423731.1833718,model2
O,O,True,1747423731.3274217,model2
O,O,True,1747423731.4723876,model2
O,O,True,1747423731.6148717,model2
O,O,True,1747423731.7594945,model2
O,O,True,1747423731.910042,model2
O,O,True,1747423732.055854,model2
O,O,True,1747423732.2005508,model2
O,O,True,1747423732.3455803,model2
O,O,True,1747423732.4928248,model2
O,O,True,1747423732.6395864,model2
O,O,True,1747423732.7850566,model2
O,O,True,1747423732.9300172,model2
O,O,True,1747423733.0756426,model2
O,O,True,1747423733.2246308,model2
O,O,True,1747423733.3735652,model2
O,O,True,1747423733.5166993,model2
O,O,True,1747423733.6791534,model2
O,O,True,1747423733.8262308,model2
O,O,True,1747423733.97336,model2
O,O,True,1747423734.1179774,model2
O,O,True,1747423734.2622905,model2
O,O,True,1747423734.4156299,model2
O,O,True,1747423734.570093,model2
O,O,True,1747423734.7197297,model2
O,O,True,1747423734.8657444,model2
O,O,True,1747423735.0066898,model2
O,O,True,1747423735.1498044,model2
O,O,True,1747423735.294013,model2
O,O,True,1747423735.4541104,model2
O,O,True,1747423735.6031818,model2
O,O,True,1747423735.7519052,model2
O,O,True,1747423735.89983,model2
O,O,True,1747423736.044559,model2
O,O,True,1747423736.1883965,model2
O,O,True,1747423736.3304715,model2
O,O,True,1747423736.472794,model2
O,O,True,1747423736.6213443,model2
O,O,True,1747423736.7686374,model2
O,O,True,1747423736.913458,model2
P,M,False,1747423747.3768265,model2
P,P,True,1747423747.566867,model2
P,L,False,1747423747.711833,model1
P,L,False,1747423747.858864,model1
P,P,True,1747423748.0159757,model2
P,P,True,1747423748.16265,model2
P,L,False,1747423748.3174856,model1
P,P,True,1747423748.4641862,model2
P,P,True,1747423748.6662886,model2
P,P,True,1747423748.8090634,model2
P,P,True,1747423748.9568884,model2
P,P,True,1747423749.098988,model2
P,P,True,1747423749.2440786,model2
P,P,True,1747423749.3888638,model2
P,P,True,1747423749.533807,model2
P,P,True,1747423749.6799617,model2
P,P,True,1747423749.8298342,model2
P,P,True,1747423749.9918656,model2
P,P,True,1747423750.1483483,model2
P,L,False,1747423750.3036911,model1
P,P,True,1747423750.4477084,model2
P,P,True,1747423750.5911381,model2
P,P,True,1747423750.737859,model2
P,P,True,1747423750.8848882,model2
P,P,True,1747423751.0311425,model2
P,P,True,1747423751.1757958,model2
P,P,True,1747423751.3205206,model2
P,P,True,1747423751.4647787,model2
P,P,True,1747423751.6101587,model2
P,P,True,1747423751.7539642,model2
P,P,True,1747423751.8976488,model2
P,P,True,1747423752.0427446,model2
P,P,True,1747423752.187027,model2
P,P,True,1747423752.3365533,model2
P,P,True,1747423752.5091727,model2
P,P,True,1747423752.6531696,model2
P,P,True,1747423752.7963793,model2
P,P,True,1747423752.939446,model2
P,P,True,1747423753.09111,model2
P,P,True,1747423753.2439616,model2
P,P,True,1747423753.3888586,model2
P,P,True,1747423753.5363314,model2
P,P,True,1747423753.6845877,model2
P,P,True,1747423753.829035,model2
P,P,True,1747423753.9769497,model2
P,P,True,1747423754.1265333,model2
P,P,True,1747423754.2757268,model2
P,P,True,1747423754.4265766,model2
P,P,True,1747423754.5704756,model2
P,P,True,1747423754.7389705,model2
P,P,True,1747423754.893017,model2
P,P,True,1747423755.0372112,model2
P,P,True,1747423755.1871533,model2
P,L,False,1747423755.3355005,model1
Q,M,False,1747423778.152444,model2
Q,L,False,1747423778.2953792,model1
Q,L,False,1747423778.5024986,model1
Q,Q,True,1747423778.6683218,model2
Q,O,False,1747423778.8480568,model2
Q,Q,True,1747423779.0129929,model2
Q,Q,True,1747423779.1622503,model2
Q,A,False,1747423779.3167093,model1
Q,A,False,1747423779.471516,model1
Q,O,False,1747423779.6318188,model2
Q,O,False,1747423779.807172,model2
Q,O,False,1747423779.9661016,model2
Q,O,False,1747423780.126899,model2
Q,O,False,1747423780.2984056,model2
Q,O,False,1747423780.4528117,model2
Q,H,False,1747423780.6084461,model1
Q,O,False,1747423780.76573,model2
Q,O,False,1747423780.9154396,model2
Q,A,False,1747423781.07189,model1
Q,A,False,1747423781.2265491,model1
Q,O,False,1747423781.3845065,model2
Q,A,False,1747423781.5461352,model1
Q,O,False,1747423781.7038727,model2
Q,O,False,1747423781.853907,model2
Q,O,False,1747423782.0063255,model2
Q,O,False,1747423782.1557355,model2
Q,O,False,1747423782.3080475,model2
Q,O,False,1747423782.457922,model2
Q,O,False,1747423782.605951,model2
Q,O,False,1747423782.752246,model2
Q,O,False,1747423782.9008088,model2
Q,O,False,1747423783.0453594,model2
Q,O,False,1747423783.196905,model2
Q,O,False,1747423783.344645,model2
Q,O,False,1747423783.4961524,model2
Q,O,False,1747423783.6537936,model2
Q,O,False,1747423783.80313,model2
Q,O,False,1747423783.958311,model2
Q,M,False,1747423784.1105657,model2
Q,O,False,1747423784.2559593,model2
Q,M,False,1747423784.4132218,model2
Q,M,False,1747423784.5654528,model2
Q,M,False,1747423784.716142,model2
Q,O,False,1747423784.8666677,model2
Q,M,False,1747423785.0181148,model2
Q,O,False,1747423785.1754415,model2
Q,O,False,1747423785.3257408,model2
Q,O,False,1747423785.4706147,model2
Q,O,False,1747423785.6181173,model2
Q,O,False,1747423785.763473,model2
Q,O,False,1747423785.9159722,model2
Q,M,False,1747423786.123255,model2
Q,A,False,1747423788.5222425,model1
Q,L,False,1747423788.6697369,model1
Q,Z,False,1747423788.8124192,model2
Q,Q,True,1747423788.976555,model2
Q,M,False,1747423789.1692202,model2
Q,A,False,1747423789.3644655,model1
Q,A,False,1747423789.513606,model1
Q,A,False,1747423789.6606216,model1
Q,A,False,1747423789.8050475,model1
Q,A,False,1747423789.9508996,model1
Q,M,False,1747423790.140784,model2
Q,X,False,1747423790.2852895,model2
Q,Q,True,1747423790.4816167,model2
Q,Q,True,1747423790.6272438,model2
Q,Q,True,1747423790.7971406,model2
Q,Z,False,1747423790.9548688,model2
Q,Z,False,1747423791.1047502,model2
Q,Z,False,1747423791.2671864,model2
Q,Z,False,1747423791.429191,model2
Q,Z,False,1747423791.5733988,model2
Q,M,False,1747423791.7199094,model2
Q,Q,True,1747423791.9257388,model2
Q,Q,True,1747423792.0760863,model2
Q,Q,True,1747423792.218004,model2
Q,Q,True,1747423792.3656776,model2
Q,Q,True,1747423792.5129554,model2
Q,Q,True,1747423792.6602774,model2
Q,Q,True,1747423792.8080556,model2
Q,Q,True,1747423792.9553978,model2
Q,Q,True,1747423793.1054752,model2
Q,Q,True,1747423793.2596152,model2
Q,Q,True,1747423793.4138346,model2
Q,Q,True,1747423793.5586467,model2
Q,Q,True,1747423793.703978,model2
Q,Q,True,1747423793.86238,model2
Q,Q,True,1747423794.016146,model2
Q,Q,True,1747423794.169052,model2
Q,Q,True,1747423794.3134718,model2
Q,Q,True,1747423794.4608495,model2
Q,Q,True,1747423794.6096592,model2
Q,Q,True,1747423794.7577875,model2
Q,Q,True,1747423794.903806,model2
Q,Q,True,1747423795.103093,model2
Q,Q,True,1747423795.244694,model2
Q,Q,True,1747423795.3947077,model2
Q,Q,True,1747423795.5435143,model2
Q,Q,True,1747423795.6936605,model2
Q,Q,True,1747423795.8371072,model2
Q,Q,True,1747423795.9835773,model2
Q,Q,True,1747423796.1471343,model2
Q,Q,True,1747423796.296273,model2
Q,Q,True,1747423796.4455712,model2
Q,Q,True,1747423796.5908644,model2
Q,Q,True,1747423796.740501,model2
Q,Q,True,1747423796.8837428,model2
Q,Q,True,1747423797.0359447,model2
Q,G,False,1747423797.188996,model1
Q,Q,True,1747423797.33629,model2
Q,G,False,1747423797.4828215,model1
Q,G,False,1747423797.6271555,model1
Q,G,False,1747423797.77537,model1
Q,Q,True,1747423797.9252038,model2
Q,Q,True,1747423798.078756,model2
Q,Q,True,1747423798.224601,model2
Q,Q,True,1747423798.3778677,model2
Q,Q,True,1747423798.5279632,model2
Q,Q,True,1747423798.6833506,model2
Q,Q,True,1747423798.8304484,model2
Q,Q,True,1747423798.976078,model2
Q,Q,True,1747423799.1278384,model2
Q,Q,True,1747423799.2796314,model2
Q,Q,True,1747423799.4368055,model2
Q,Q,True,1747423799.5878143,model2
Q,Q,True,1747423799.7334862,model2
Q,O,False,1747423799.879824,model2
Q,O,False,1747423800.026138,model2
Q,O,False,1747423800.1767526,model2
Q,O,False,1747423800.3277543,model2
Q,O,False,1747423800.4783216,model2
Q,O,False,1747423800.6253347,model2
Q,O,False,1747423800.773793,model2
Q,O,False,1747423800.9269705,model2
Q,O,False,1747423801.0853155,model2
Q,Q,True,1747423801.233382,model2
Q,Q,True,1747423801.3805187,model2
Q,Q,True,1747423801.5242426,model2
Q,Q,True,1747423801.6719565,model2
Q,Q,True,1747423801.8232055,model2
Q,Q,True,1747423801.9690292,model2
Q,Q,True,1747423802.1156838,model2
Q,Q,True,1747423802.2714877,model2
Q,Q,True,1747423802.4232612,model2
Q,Q,True,1747423802.5724003,model2
Q,Q,True,1747423802.7383091,model2
Q,Q,True,1747423802.8856025,model2
Q,Q,True,1747423803.0329676,model2
Q,Q,True,1747423803.1775463,model2
Q,Q,True,1747423803.3271072,model2
Q,Q,True,1747423803.470891,model2
Q,Q,True,1747423803.6151748,model2
Q,Q,True,1747423803.7627964,model2
Q,Q,True,1747423803.9121623,model2
Q,Q,True,1747423804.061955,model2
Q,Q,True,1747423804.2149413,model2
Q,Q,True,1747423804.3604321,model2
Q,Q,True,1747423804.5092287,model2
Q,Q,True,1747423804.6555834,model2
Q,Q,True,1747423804.8052354,model2
Q,Q,True,1747423804.9468806,model2
Q,Q,True,1747423805.1218398,model2
Q,Q,True,1747423805.2734907,model2
Q,Q,True,1747423805.4206266,model2
Q,Q,True,1747423805.5655673,model2
Q,Q,True,1747423805.711914,model2
Q,Y,False,1747423805.858198,model2
Q,Y,False,1747423806.0052874,model2
Q,Y,False,1747423806.1564534,model2
Q,Q,True,1747423806.3038297,model2
Q,Q,True,1747423806.4516823,model2
Q,Q,True,1747423806.5958185,model2
